PID,Product Code,Product Name,HSN Code,Part / Group,Barcode,Purchase Price,Retail Price,Discount,CGST,SGST,CESS,Qty. Available,Main Unit,Wholesale Price,MRP,Category,Sub Category / Brand,Last Sold Price,Good Product Qty,Damage Product Qty,Description,Minimum Stock,Sale Tax Type,Purchase Tax Type,Godown,Rack,Batch,Mfg Date,Exp Date,Size,Colour,Def Qty,IMEI-1,IMEI-2,Exact Purchase Price
668,P-0668,Gents Track suit OP,,,2820,706.00,1200.00,20.00,0.00,0.00,0.00,1.000,NOS,421.00,2118.00,Mens wear,Track suit,975.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,32.00
668,P-0668,Gents Track suit OP,,,2821,750.00,1250.00,20.00,0.00,0.00,0.00,3.000,NOS,799.00,2250.00,Mens wear,Track suit,975.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,435.00
668,P-0668,Gents Track suit OP,,,2822,870.00,1475.00,20.00,0.00,0.00,0.00,1.000,NOS,899.00,2610.00,Mens wear,Track suit,975.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,234.00
668,P-0668,Gents Track suit OP,,,2823,790.00,1500.00,20.00,0.00,0.00,0.00,1.000,NOS,799.00,23370.00,Mens wear,Track suit,975.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,432.00
1403,P-1403,Gift set,,,3862,95.00,200.00,20.00,0.00,0.00,0.00,3.000,NOS,99.00,285.00,Infant wear,Gift set,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,95.00
3435,P-3435,Gift set 1155,,,6119,155.00,315.00,20.00,0.00,0.00,0.00,5.000,NOS,199.00,465.00,Infant wear,Gift set,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,155.00
641,P-0641,GINIIS 1250,,,2710,250.00,425.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,750.00,Kids wear(Girls),Winter wear desses,425.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,250.00
1902,P-1902,Giniis 1325,,,4461,325.00,550.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,975.00,Kids wear(Boys),Winter wear desses,550.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,325.00
3326,P-3326,Gionee 1319,,,6005,319.00,550.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,957.00,Kids wear(Girls),H/s set,550.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,319.00
1096,P-1096,Girlden 1171,,,3546,171.00,315.00,20.00,0.00,0.00,0.00,1.000,NOS,200.00,513.00,Kids wear(Girls),H/s set,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,171.00
167,P-0167,Girls Jeans  opening stock,gbb,,1313,325.00,525.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,975.00,Kids wear(Girls),Jeans,785.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,325.00
167,P-0167,Girls Jeans  opening stock,gbb,,1314,380.00,600.00,20.00,0.00,0.00,0.00,2.000,NOS,399.00,1140.00,Kids wear(Girls),Jeans,785.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,380.00
167,P-0167,Girls Jeans  opening stock,gbb,,1315,375.00,625.00,20.00,0.00,0.00,0.00,10.000,NOS,399.00,1125.00,Kids wear(Girls),Jeans,785.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,375.00
167,P-0167,Girls Jeans  opening stock,gbb,,1316,365.00,675.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,1195.00,Kids wear(Girls),Jeans,785.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,365.00
167,P-0167,Girls Jeans  opening stock,gbb,,1319,425.00,700.00,20.00,0.00,0.00,0.00,50.000,NOS,499.00,1275.00,Kids wear(Girls),Jeans,785.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,425.00
2315,P-2315,Girls jeans rgn,,,4901,380.00,750.00,20.00,0.00,0.00,0.00,12.000,NOS,400.00,720.00,Kids wear(Girls),Jeans,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,380.00
163,P-0163,Girls Jeans RGN,,,1307,300.00,800.00,20.00,0.00,0.00,0.00,15.000,NOS,300.00,1870.00,Kids wear(Girls),Jeans,800.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,300.00
2316,P-2316,Girls rgn capry,,,4900,240.00,750.00,20.00,0.00,0.00,0.00,1.000,NOS,250.00,1200.00,Female wear,capry,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,240.00
2316,P-2316,Girls rgn capry,,,4902,240.00,700.00,20.00,0.00,0.00,0.00,2.000,NOS,250.00,1000.00,Female wear,capry,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,240.00
2316,P-2316,Girls rgn capry,,,4903,240.00,600.00,20.00,0.00,0.00,0.00,2.000,NOS,250.00,900.00,Female wear,capry,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,240.00
616,P-0616,Girls style 1311,,,2685,311.00,550.00,20.00,0.00,0.00,0.00,2.000,NOS,399.00,933.00,Kids wear(Girls),Winter wear desses,550.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,311.00
619,P-0619,Girls Style 1334,,,2688,334.00,575.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,998.00,Kids wear(Girls),Winter wear desses,575.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,334.00
626,P-0626,Girls Style 1370,,,2695,370.00,630.00,20.00,0.00,0.00,0.00,3.000,NOS,399.00,1110.00,Kids wear(Girls),Winter wear desses,630.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,370.00
627,P-0627,Girls Style 1395,,,2696,395.00,675.00,20.00,0.00,0.00,0.00,2.000,NOS,399.00,1185.00,Kids wear(Girls),Winter wear desses,540.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,395.00
3005,P-3005,Girls Style 1484,,,5629,484.00,875.00,20.00,0.00,0.00,0.00,3.000,NOS,499.00,1452.00,Kids wear(Girls),Winter wear desses,875.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,484.00
3007,P-3007,Girls style 1494,,,5631,494.00,900.00,20.00,0.00,0.00,0.00,2.000,NOS,499.00,1482.00,Kids wear(Girls),Winter wear desses,900.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,494.00
3006,P-3006,Girls style 1495,,,5630,495.00,900.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1485.00,Kids wear(Girls),Winter wear desses,900.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,495.00
3003,P-3003,Girls style 1561,,,5627,561.00,1000.00,20.00,0.00,0.00,0.00,5.000,NOS,599.00,1683.00,Kids wear(Girls),Winter wear desses,1000.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,561.00
3004,P-3004,Girls style 1572,,,5628,572.00,1050.00,20.00,0.00,0.00,0.00,4.000,NOS,599.00,1716.00,Kids wear(Girls),Winter wear desses,1050.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,572.00
3519,P-3519,Girls zone 11025,,,6203,1025.00,1750.00,20.00,0.00,0.00,0.00,6.000,NOS,799.00,2160.00,Kids wear(Girls),GOWN,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,1025.00
2721,P-2721,GIRLS ZONE 11055,,,5335,1055.00,1800.00,20.00,0.00,0.00,0.00,1.000,NOS,1999.00,3165.00,Kids wear(Girls),Dress,1800.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,1055.00
2727,P-2727,Girls zone 11195,,,5341,1195.00,2050.00,20.00,0.00,0.00,0.00,6.000,NOS,900.00,3585.00,Kids wear(Girls),CO-ORD SET,2250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,1195.00
3512,P-3512,Girls zone 11205,,,6195,1205.00,2050.00,20.00,0.00,0.00,0.00,4.000,NOS,1299.00,3615.00,Kids wear(Girls),FROCK,2050.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,1205.00
3516,P-3516,Girls zone 11210,,,6199,1210.00,2075.00,20.00,0.00,0.00,0.00,5.000,NOS,1299.00,3630.00,Kids wear(Girls),FROCK,2450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,1210.00
397,P-0397,Girls Zone 1218963,,,2459,1280.00,2200.00,20.00,0.00,0.00,0.00,1.000,NOS,1300.00,3840.00,Kids wear(Girls),Dress,1760.00,,,,0.000,Inclusive,Exclusive,,,,,,"28,30",,1,,,1280.00
397,P-0397,Girls Zone 1218963,,,2460,1280.00,2300.00,20.00,0.00,0.00,0.00,1.000,NOS,1300.00,3840.00,Kids wear(Girls),Dress,1760.00,,,,0.000,Inclusive,Exclusive,,,,,,"32,34",,1,,,1280.00
2570,P-2570,Girls zone 1480,,,5159,480.00,825.00,20.00,0.00,0.00,0.00,2.000,NOS,499.00,1440.00,Kids wear(Girls),WESTERN,825.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,480.00
2724,P-2724,GIRLS ZONE 1505,,,5338,505.00,875.00,20.00,0.00,0.00,0.00,1.000,NOS,599.00,1515.00,Kids wear(Girls),FROCK,875.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,505.00
2722,P-2722,GIRLS ZONE 1515,,,5336,515.00,875.00,20.00,0.00,0.00,0.00,1.000,NOS,599.00,1545.00,Kids wear(Girls),FROCK,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,515.00
3513,P-3513,Girls zone 1555,,,6196,555.00,950.00,20.00,0.00,0.00,0.00,2.000,NOS,599.00,1665.00,Kids wear(Girls),FROCK,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,555.00
3514,P-3514,Girls zone 1570,,,6197,570.00,1000.00,20.00,0.00,0.00,0.00,3.000,NOS,599.00,1710.00,Kids wear(Girls),FROCK,1000.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,570.00
3515,P-3515,Girls zone 1590,,,6198,590.00,1050.00,20.00,0.00,0.00,0.00,3.000,NOS,599.00,1770.00,Kids wear(Girls),FROCK,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,590.00
2730,P-2730,Girls zone 1595,,,5344,595.00,1000.00,20.00,0.00,0.00,0.00,3.000,NOS,600.00,1785.00,Kids wear(Girls),Dress,1000.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,595.00
3518,P-3518,Girls zone 1720,,,6201,720.00,1250.00,20.00,0.00,0.00,0.00,5.000,NOS,799.00,2160.00,Kids wear(Girls),FROCK,1250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,720.00
398,P-0398,Girls Zone 174983,,,2462,910.00,1240.00,0.00,0.00,0.00,0.00,1.000,NOS,950.00,1550.00,Kids wear(Girls),Dress,1550.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,910.00
2562,P-2562,Girls Zone 1785,,,5167,785.00,1350.00,20.00,0.00,0.00,0.00,4.000,NOS,799.00,2355.00,Kids wear(Girls),WESTERN,1350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,785.00
2719,P-2719,GIRLS ZONE 1805,,,5333,805.00,1375.00,20.00,0.00,0.00,0.00,6.000,NOS,899.00,2415.00,Kids wear(Girls),Dress,1375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,805.00
2565,P-2565,girls zone 1820,,,5164,820.00,1400.00,20.00,0.00,0.00,0.00,3.000,NOS,899.00,2460.00,Kids wear(Girls),WESTERN,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,820.00
3520,P-3520,Girls zone 1835,,,6202,835.00,1450.00,20.00,0.00,0.00,0.00,3.000,NOS,999.00,2505.00,Kids wear(Girls),F/s set,1450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,835.00
2720,P-2720,GIRLS ZONE 1885,,,5334,885.00,1500.00,20.00,0.00,0.00,0.00,6.000,NOS,899.00,2655.00,Kids wear(Girls),Dress,1500.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,885.00
2718,P-2718,GIRLS ZONE 1905,,,5332,905.00,1538.70,20.00,0.00,0.00,0.00,1.000,NOS,999.00,2715.00,Kids wear(Girls),Dress,1538.70,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,905.00
2566,P-2566,girls zone 1915,,,5163,915.00,1575.00,20.00,0.00,0.00,0.00,3.000,NOS,999.00,2745.00,Kids wear(Girls),WESTERN,1575.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,915.00
3517,P-3517,Girls zone 1920,,,6200,920.00,1575.00,20.00,0.00,0.00,0.00,3.000,NOS,999.00,2760.00,Kids wear(Girls),FROCK,1575.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,920.00
2717,P-2717,GIRLS ZONE 1950,,,5331,950.00,1625.00,20.00,0.00,0.00,0.00,2.000,NOS,999.00,2850.00,Kids wear(Girls),Dress,1625.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,950.00
2716,P-2716,GIRLS ZONE 1970,,,5330,970.00,1650.70,20.00,0.00,0.00,0.00,4.000,NOS,999.00,2910.00,Kids wear(Girls),Dress,1650.70,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,970.00
2567,P-2567,girls zone 1990,,,5162,990.00,1688.00,20.00,0.00,0.00,0.00,4.000,NOS,999.00,2970.00,Kids wear(Girls),WESTERN,1688.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,990.00
1472,P-1472,Girls Zone 302497 1870,,,4034,870.00,1500.00,20.00,0.00,0.00,0.00,1.000,NOS,899.00,2610.00,Kids wear(Girls),WESTERN,1500.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,870.00
2460,P-2460,Glare 1250,,,5046,250.00,425.00,20.00,0.00,0.00,0.00,4.000,NOS,299.00,750.00,Kids wear(Boys),H/s set,425.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,250.00
2425,P-2425,Glare 1270,,,5011,270.00,475.00,20.00,0.00,0.00,0.00,5.000,NOS,299.00,810.00,Kids wear(Boys),H/s set,475.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,270.00
2424,P-2424,Glare 1288,,,5010,288.00,500.00,20.00,0.00,0.00,0.00,6.000,NOS,299.00,864.00,Kids wear(Boys),H/s set,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,288.00
2459,P-2459,Glare 1290,,,5045,290.00,500.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,870.00,Kids wear(Boys),H/s set,500.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,290.00
2276,P-2276,Glare 1295,,,4861,295.00,500.00,20.00,0.00,0.00,0.00,3.000,NOS,299.00,885.00,Kids wear(Boys),H/s set,500.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,295.00
2426,P-2426,Glare 1300,,,5012,300.00,525.00,20.00,0.00,0.00,0.00,4.000,NOS,399.00,900.00,Kids wear(Boys),H/s set,525.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,300.00
2431,P-2431,Glare 1305,,,5017,305.00,525.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,915.00,Kids wear(Boys),H/s set,525.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,305.00
2427,P-2427,Glare 1308,,,5013,308.00,525.00,20.00,0.00,0.00,0.00,8.000,NOS,399.00,924.00,Kids wear(Boys),H/s set,525.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,308.00
3557,P-3557,Glare 1316,,,6241,316.00,550.00,20.00,0.00,0.00,0.00,3.000,NOS,399.00,948.00,Kids wear(Boys),H/s jeans set,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,316.00
2432,P-2432,Glare 1335,,,5018,335.00,575.00,20.00,0.00,0.00,0.00,2.000,NOS,399.00,1005.00,Kids wear(Boys),H/s set,575.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,335.00
3558,P-3558,Glare 1344,,,6242,344.00,588.00,20.00,0.00,0.00,0.00,3.000,NOS,399.00,1032.00,Kids wear(Boys),Tshirt boys,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,344.00
3559,P-3559,Glare 1361,,,6243,361.00,625.00,20.00,0.00,0.00,0.00,3.000,NOS,399.00,1083.00,Kids wear(Boys),Tshirt boys,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,361.00
1933,P-1933,Glare 1380,,,4497,380.00,650.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,1140.00,Female wear,Jacket,650.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,380.00
1934,P-1934,Glare 1400,,,4498,400.00,688.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1200.00,Female wear,Jacket,688.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,400.00
2649,P-2649,Global terrain 1335,,,5237,335.00,575.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,1005.00,Mens wear,Tshirt,600.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,335.00
2208,P-2208,Gloonee 1361,,,4793,361.00,625.00,20.00,0.00,0.00,0.00,3.000,NOS,399.00,1083.00,Kids wear(Girls),H/s set,625.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,361.00
3154,P-3154,Go kidz 1250,,,5815,250.00,425.00,20.00,0.00,0.00,0.00,7.000,NOS,299.00,750.00,Kids wear(Girls),H/s set,425.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,250.00
3153,P-3153,Go kidz 1294,,,5814,294.00,500.00,20.00,0.00,0.00,0.00,8.000,NOS,299.00,882.00,Kids wear(Girls),H/s set,500.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,294.00
213,P-0213,Gobind  Indo western,gbb,,1600,940.00,1875.00,20.00,0.00,0.00,0.00,2.000,NOS,1490.00,2820.00,Kids wear(Boys),Indo western,1875.00,,,,0.000,Inclusive,Exclusive,,,,,,12,,1,,,940.00
213,P-0213,Gobind  Indo western,gbb,,1601,940.00,1875.00,20.00,0.00,0.00,0.00,2.000,NOS,1200.00,2820.00,Kids wear(Boys),Indo western,1875.00,,,,0.000,Inclusive,Exclusive,,,,,,14,,1,,,940.00
213,P-0213,Gobind  Indo western,gbb,,1602,940.00,1875.00,20.00,0.00,0.00,0.00,2.000,NOS,1400.00,2820.00,Kids wear(Boys),Indo western,1875.00,,,,0.000,Inclusive,Exclusive,,,,,,16,,1,,,940.00
1260,P-1260,Gobind  K/P 1190,,,3710,190.00,350.00,20.00,0.00,0.00,0.00,3.000,NOS,199.00,570.00,Kids wear(Boys),Kurta pajama,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,190.00
1262,P-1262,Gobind  K/P 1215,,,3712,215.00,400.00,20.00,0.00,0.00,0.00,2.000,NOS,299.00,645.00,Kids wear(Boys),Kurta pajama,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,215.00
1258,P-1258,Gobind  sequence 1299,,,3708,299.00,550.00,20.00,0.00,0.00,0.00,1.000,NOS,349.00,897.00,Kids wear(Boys),Kurta pajama,550.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,299.00
3066,P-3066,Gobind 1110,,,5775,110.00,275.00,20.00,0.00,0.00,0.00,3.000,NOS,169.00,330.00,Kids wear(Boys),Baba suit,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,110.00
2664,P-2664,Gobind 1115,,,5253,115.00,200.00,20.00,0.00,0.00,0.00,5.000,NOS,159.00,345.00,Kids wear(Boys),Kurta pajama,200.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,115.00
2661,P-2661,Gobind 1120,,,5250,120.00,225.00,20.00,0.00,0.00,0.00,3.000,NOS,159.00,360.00,Kids wear(Boys),Kurta pajama,225.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,120.00
1811,P-1811,Gobind 1125,,,4369,125.00,275.00,20.00,0.00,0.00,0.00,13.000,NOS,129.00,375.00,Kids wear(Girls),P/J set,275.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,125.00
2743,P-2743,Gobind 1128,,,5360,128.00,250.00,20.00,0.00,0.00,0.00,8.000,NOS,129.00,384.00,Kids wear(Boys),Baba suit,250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,128.00
2665,P-2665,Gobind 1130,,,5254,130.00,225.00,20.00,0.00,0.00,0.00,3.000,NOS,159.00,390.00,Kids wear(Boys),Kurta pajama,225.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,130.00
2746,P-2746,Gobind 1140,,,5363,140.00,250.00,20.00,0.00,0.00,0.00,15.000,NOS,149.00,420.00,Kids wear(Boys),Baba suit,250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,140.00
1810,P-1810,Gobind 1145,,,4368,145.00,315.00,20.00,0.00,0.00,0.00,8.000,NOS,159.00,435.00,Kids wear(Boys),P/S set,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,145.00
1438,P-1438,Gobind 1160,,,3913,160.00,315.00,20.00,0.00,0.00,0.00,15.000,NOS,199.00,480.00,Kids wear(Boys),Baba suit,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,160.00
2332,P-2332,Gobind 1165,,,4914,165.00,288.00,20.00,0.00,0.00,0.00,5.000,NOS,179.00,495.00,Kids wear(Boys),Baba suit,288.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,165.00
3489,P-3489,Gobind 11675,,,6172,1675.00,3000.00,20.00,0.00,0.00,0.00,7.000,NOS,1799.00,5025.00,Mens wear,Kurta pajama,3000.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,1675.00
2330,P-2330,Gobind 1170,,,4912,170.00,300.00,20.00,0.00,0.00,0.00,4.000,NOS,199.00,510.00,Kids wear(Boys),Baba suit,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,170.00
2765,P-2765,Gobind 1175,,,5385,175.00,300.00,20.00,0.00,0.00,0.00,10.000,NOS,199.00,525.00,Kids wear(Boys),Baba suit,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,175.00
1436,P-1436,Gobind 1180,,,3911,180.00,315.00,20.00,0.00,0.00,0.00,8.000,NOS,199.00,540.00,Kids wear(Boys),Baba suit,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,180.00
2296,P-2296,Gobind 1190,,,4881,190.00,325.00,20.00,0.00,0.00,0.00,7.000,NOS,199.00,570.00,Kids wear(Boys),Baba suit,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,190.00
2298,P-2298,Gobind 1195,,,4883,195.00,350.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,585.00,Kids wear(Boys),Baba suit,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,195.00
1440,P-1440,Gobind 1200,,,3915,200.00,350.00,20.00,0.00,0.00,0.00,7.000,NOS,299.00,600.00,Kids wear(Boys),Baba suit,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,200.00
2334,P-2334,Gobind 1203,,,4915,203.00,350.00,20.00,0.00,0.00,0.00,1.000,NOS,288.00,609.00,Kids wear(Boys),Baba suit,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,203.00
3604,P-3604,GOBIND 1205,,,6288,205.00,350.00,20.00,0.00,0.00,0.00,9.000,NOS,299.00,615.00,Kids wear(Boys),Baba suit,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,205.00
2299,P-2299,Gobind 1210,,,4884,210.00,375.00,20.00,0.00,0.00,0.00,9.000,NOS,288.00,630.00,Kids wear(Boys),Baba suit,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,210.00
2297,P-2297,Gobind 1215,,,4882,215.00,375.00,20.00,0.00,0.00,0.00,15.000,NOS,288.00,645.00,Kids wear(Boys),Baba suit,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,215.00
2054,P-2054,Gobind 1220,,,4639,220.00,375.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,660.00,Kids wear(Boys),Baba suit,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,220.00
1439,P-1439,Gobind 1225,,,3914,225.00,400.00,20.00,0.00,0.00,0.00,22.000,NOS,299.00,675.00,Kids wear(Boys),Baba suit,400.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,225.00
1825,P-1825,Gobind 1230,,,4384,230.00,400.00,20.00,0.00,0.00,0.00,21.000,NOS,299.00,690.00,Kids wear(Boys),Baba suit,400.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,230.00
3067,P-3067,Gobind 1232,,,5774,232.00,400.00,20.00,0.00,0.00,0.00,3.000,NOS,299.00,696.00,Kids wear(Boys),Baba suit,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,232.00
2331,P-2331,Gobind 1240,,,4913,240.00,415.00,20.00,0.00,0.00,0.00,14.000,NOS,20.00,720.00,Kids wear(Boys),Baba suit,415.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,240.00
1823,P-1823,Gobind 1245,,,4382,245.00,425.00,20.00,0.00,0.00,0.00,7.000,NOS,259.00,735.00,Kids wear(Boys),Baba suit,425.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,245.00
3068,P-3068,Gobind 1247,,,5773,247.00,425.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,741.00,Kids wear(Boys),Baba suit,425.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,247.00
2051,P-2051,Gobind 1250,,,4636,250.00,425.00,20.00,0.00,0.00,0.00,20.000,NOS,299.00,750.00,Kids wear(Boys),Baba suit,425.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,250.00
1820,P-1820,Gobind 1255,,,4378,255.00,450.00,20.00,0.00,0.00,0.00,14.000,NOS,299.00,765.00,Kids wear(Boys),Baba suit,450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,255.00
2333,P-2333,Gobind 1260,,,4911,260.00,450.00,20.00,0.00,0.00,0.00,19.000,NOS,299.00,780.00,Kids wear(Boys),Baba suit,450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,260.00
3060,P-3060,Gobind 1262,,,5782,262.00,450.00,20.00,0.00,0.00,0.00,3.000,NOS,299.00,786.00,Kids wear(Boys),Baba suit,450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,262.00
2756,P-2756,Gobind 1265,,,5374,265.00,450.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,795.00,Kids wear(Boys),Baba suit,450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,265.00
1426,P-1426,Gobind 1266,,,3901,266.00,475.00,20.00,0.00,0.00,0.00,8.000,NOS,299.00,798.00,Kids wear(Boys),Baba suit,475.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,266.00
2329,P-2329,Gobind 1270,,,4924,270.00,475.00,20.00,0.00,0.00,0.00,32.000,NOS,299.00,810.00,Kids wear(Boys),Baba suit,475.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,270.00
2335,P-2335,Gobind 1272,,,4916,272.00,475.00,20.00,0.00,0.00,0.00,1.000,NOS,20.00,815.00,Kids wear(Boys),Baba suit,475.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,272.00
2305,P-2305,Gobind 1275,,,4890,275.00,475.00,20.00,0.00,0.00,0.00,8.000,NOS,299.00,825.00,Kids wear(Boys),Baba suit,475.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,275.00
